game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:25,5,5,0,0,Minnesota Whitecaps,Sydney Baldwin,Takeaway,100,0,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:24,5,5,0,0,Metropolitan Riveters,Emily Janiga,Takeaway,87,83,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:24,5,5,0,0,Metropolitan Riveters,Emily Janiga,Dump In/Out,87,83,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:24,5,5,0,0,Metropolitan Riveters,Emily Janiga,Zone Entry,87,83,Dumped,,,,Sydney Baldwin,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:20,5,5,0,0,Minnesota Whitecaps,Amanda Leveille,Puck Recovery,4,36,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:20,5,5,0,0,Minnesota Whitecaps,Amanda Leveille,Play,4,36,Indirect,,,,Allie Thunstrom,30,82
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:16,5,5,0,0,Minnesota Whitecaps,Allie Thunstrom,Play,9,67,Indirect,,,,Sydney Baldwin,1,29
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:11,5,5,0,0,Minnesota Whitecaps,Sydney Baldwin,Incomplete Play,31,2,Direct,,,,Meaghan Pezon,104,22
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:08,5,5,0,0,Minnesota Whitecaps,Allie Thunstrom,Puck Recovery,96,77,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:07,5,5,0,0,Minnesota Whitecaps,Allie Thunstrom,Dump In/Out,111,81,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:03,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Puck Recovery,4,32,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,9:01,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Play,12,53,Direct,,,,Madison Packer,45,84
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:58,5,5,0,0,Metropolitan Riveters,Madison Packer,Play,35,67,Direct,,,,Kiira Dosdall,47,81
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:55,5,5,0,0,Minnesota Whitecaps,Audra Richards,Takeaway,115,8,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:52,5,5,0,0,Minnesota Whitecaps,Audra Richards,Incomplete Play,89,28,Direct,,,,Emma Stauber,114,10
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:51,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Takeaway,86,75,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:47,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Zone Entry,125,77,Carried,,,,Chelsey Brodt-Rosenthal,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:46,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Play,146,81,Direct,,,,Kate Leary,139,82
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:45,5,5,0,0,Metropolitan Riveters,Kate Leary,Shot,159,69,Snapshot,Blocked,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:42,5,5,0,0,Minnesota Whitecaps,Audra Richards,Puck Recovery,7,61,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:39,5,5,0,0,Minnesota Whitecaps,Audra Richards,Incomplete Play,57,79,Direct,,,,Nina Rodgers,92,35
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:39,5,5,0,0,Metropolitan Riveters,Paige Voight,Takeaway,108,50,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:37,5,5,0,0,Metropolitan Riveters,Paige Voight,Play,111,53,Direct,,,,Kelly Babstock,126,66
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:36,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Zone Entry,126,66,Carried,,,,Emma Stauber,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:31,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Play,196,47,Direct,,,,Allie Olnowich,167,62
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:30,5,5,0,0,Metropolitan Riveters,Allie Olnowich,Shot,167,62,Snapshot,Missed,t,t,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:27,5,5,0,0,Metropolitan Riveters,Saroya Tinker,Puck Recovery,154,3,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:26,5,5,0,0,Metropolitan Riveters,Saroya Tinker,Incomplete Play,169,3,Indirect,,,,Kelly Babstock,186,51
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:25,5,5,0,0,Minnesota Whitecaps,Haylea Schmid,Takeaway,1,55,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:22,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Takeaway,200,44,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:21,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Play,193,29,Direct,,,,Paige Voight,174,41
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:19,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Puck Recovery,176,31,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:19,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Shot,176,31,Snapshot,Blocked,t,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:15,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Puck Recovery,22,2,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:15,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Play,22,2,Indirect,,,,Haylea Schmid,22,6
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:13,5,5,0,0,Minnesota Whitecaps,Haylea Schmid,Incomplete Play,20,4,Indirect,,,,Emma Stauber,9,22
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:11,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Puck Recovery,199,33,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:08,5,5,0,0,Metropolitan Riveters,Kelly Babstock,Play,186,16,Direct,,,,Paige Voight,154,43
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:07,5,5,0,0,Metropolitan Riveters,Paige Voight,Shot,160,36,Wristshot,Missed,t,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:03,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Puck Recovery,178,82,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,8:01,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Play,162,66,Direct,,,,Saroya Tinker,137,31
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:59,5,5,0,0,Metropolitan Riveters,Saroya Tinker,Shot,137,31,Slapshot,Blocked,f,t,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:56,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Puck Recovery,58,30,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:56,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Penalty Taken,41,17,Tripping,,,,Theresa Knutson,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:56,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Faceoff Win,169,65,Backhand,,,,Jonna Curtis,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:55,5,4,0,0,Metropolitan Riveters,Kate Leary,Puck Recovery,167,70,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:55,5,4,0,0,Metropolitan Riveters,Kate Leary,Play,163,68,Direct,,,,Kendall Cornine,131,72
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:52,5,4,0,0,Metropolitan Riveters,Kendall Cornine,Play,135,71,Direct,,,,Kelly Babstock,166,76
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:50,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Play,166,78,Direct,,,,Kendall Cornine,131,72
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:48,5,4,0,0,Metropolitan Riveters,Kendall Cornine,Play,133,69,Direct,,,,Kiira Dosdall,131,24
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:46,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,136,21,Direct,,,,Madison Packer,148,2
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:33,5,4,0,0,Metropolitan Riveters,Madison Packer,Play,150,10,Direct,,,,Kendall Cornine,140,68
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:31,5,4,0,0,Metropolitan Riveters,Kendall Cornine,Play,159,63,Direct,,,,Kelly Babstock,192,69
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:27,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Play,197,28,Indirect,,,,Kiira Dosdall,131,2
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:22,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,135,2,Direct,,,,Kelly Babstock,137,5
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:20,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Play,137,31,Direct,,,,Madison Packer,176,25
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:19,5,4,0,0,Metropolitan Riveters,Madison Packer,Incomplete Play,180,30,Direct,,,,Kate Leary,179,44
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:17,5,4,0,0,Minnesota Whitecaps,Allie Thunstrom,Puck Recovery,32,54,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:16,5,4,0,0,Minnesota Whitecaps,Allie Thunstrom,Dump In/Out,22,68,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:14,5,4,0,0,Minnesota Whitecaps,Stephanie Anderson,Faceoff Win,31,64,Forehand,,,,Emily Janiga,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:12,5,4,0,0,Minnesota Whitecaps,Maddie Rowe,Puck Recovery,30,75,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:11,5,4,0,0,Minnesota Whitecaps,Maddie Rowe,Dump In/Out,40,82,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:07,5,4,0,0,Metropolitan Riveters,Sonjia Shelly,Puck Recovery,27,41,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:06,5,4,0,0,Metropolitan Riveters,Sonjia Shelly,Play,33,40,Direct,,,,Rebecca Morse,35,17
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,7:00,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Play,18,53,Direct,,,,Emily Janiga,36,78
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:58,5,4,0,0,Metropolitan Riveters,Emily Janiga,Play,57,83,Indirect,,,,Paige Voight,86,16
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:55,5,4,0,0,Metropolitan Riveters,Paige Voight,Play,86,16,Direct,,,,Theresa Knutson,98,17
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:52,5,4,0,0,Minnesota Whitecaps,Stephanie Anderson,Takeaway,79,80,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:51,5,4,0,0,Minnesota Whitecaps,Stephanie Anderson,Play,58,81,Direct,,,,Sydney Baldwin,33,27
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:48,5,4,0,0,Minnesota Whitecaps,Sydney Baldwin,Play,56,2,Indirect,,,,Meghan Lorence,105,0
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:47,5,4,0,0,Minnesota Whitecaps,Meghan Lorence,Dump In/Out,105,0,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:44,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Puck Recovery,24,77,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:41,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Play,5,42,Indirect,,,,Paige Voight,5,54
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:37,5,4,0,0,Metropolitan Riveters,Paige Voight,Play,20,21,Direct,,,,Rebecca Morse,58,3
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:34,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Zone Entry,125,5,Carried,,,,Maddie Rowe,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:32,5,4,0,0,Metropolitan Riveters,Rebecca Morse,Shot,153,4,Slapshot,On Net,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:31,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Faceoff Win,169,21,Backhand,,,,Jonna Curtis,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:28,5,4,0,0,Metropolitan Riveters,Kate Leary,Puck Recovery,182,9,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:28,5,4,0,0,Metropolitan Riveters,Kate Leary,Play,182,9,Direct,,,,Kiira Dosdall,134,3
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:25,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,133,20,Direct,,,,Kendall Cornine,147,63
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:24,5,4,0,0,Metropolitan Riveters,Kendall Cornine,Play,152,64,Direct,,,,Kiira Dosdall,133,47
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:24,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Shot,133,47,Slapshot,On Net,f,t,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:20,5,4,0,0,Metropolitan Riveters,Madison Packer,Puck Recovery,181,8,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:17,5,4,0,0,Metropolitan Riveters,Madison Packer,Play,182,10,Direct,,,,Kate Leary,198,28
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:14,5,4,0,0,Metropolitan Riveters,Kate Leary,Play,198,28,Direct,,,,Madison Packer,173,9
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:09,5,4,0,0,Metropolitan Riveters,Madison Packer,Play,136,47,Direct,,,,Kendall Cornine,174,63
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:08,5,4,0,0,Metropolitan Riveters,Kendall Cornine,Shot,178,61,Slapshot,On Net,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:06,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Puck Recovery,170,44,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:06,5,4,0,0,Metropolitan Riveters,Kelly Babstock,Shot,170,44,Snapshot,On Net,t,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:04,5,4,0,0,Minnesota Whitecaps,Jonna Curtis,Puck Recovery,31,41,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,6:04,5,4,0,0,Minnesota Whitecaps,Jonna Curtis,Dump In/Out,31,41,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:58,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Puck Recovery,18,7,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:58,5,4,0,0,Metropolitan Riveters,Kiira Dosdall,Play,18,7,Indirect,,,,Kendall Cornine,51,84
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:52,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Dump In/Out,93,85,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:52,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Zone Entry,93,85,Dumped,,,,Emma Stauber,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:47,5,5,0,0,Minnesota Whitecaps,Emma Stauber,Puck Recovery,1,58,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:47,5,5,0,0,Minnesota Whitecaps,Emma Stauber,Incomplete Play,1,58,Indirect,,,,Maddie Rowe,1,39
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:46,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Takeaway,199,39,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:45,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Incomplete Play,196,25,Direct,,,,Emily Janiga,154,45
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:44,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Takeaway,23,56,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:44,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Play,26,56,Direct,,,,Allie Thunstrom,64,59
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:42,5,5,0,0,Minnesota Whitecaps,Allie Thunstrom,Play,64,59,Direct,,,,Haylea Schmid,92,32
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:39,5,5,0,0,Minnesota Whitecaps,Haylea Schmid,Play,118,32,Direct,,,,Nina Rodgers,125,20
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:38,5,5,0,0,Minnesota Whitecaps,Nina Rodgers,Zone Entry,125,20,Carried,,,,Rebecca Morse,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:31,5,5,0,0,Minnesota Whitecaps,Haylea Schmid,Puck Recovery,184,79,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:29,5,5,0,0,Minnesota Whitecaps,Haylea Schmid,Incomplete Play,150,81,Indirect,,,,Audra Richards,175,9
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:27,5,5,0,0,Metropolitan Riveters,Leila Kilduff,Takeaway,3,49,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:24,5,5,0,0,Metropolitan Riveters,Leila Kilduff,Play,24,72,Indirect,,,,Kate Leary,80,69
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:20,5,5,0,0,Metropolitan Riveters,Kate Leary,Zone Entry,126,69,Carried,,,,Sydney Baldwin,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:19,5,5,0,0,Metropolitan Riveters,Kate Leary,Shot,142,55,Wristshot,On Net,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:15,5,5,0,0,Metropolitan Riveters,Kate Leary,Puck Recovery,183,5,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:15,5,5,0,0,Metropolitan Riveters,Kate Leary,Play,183,5,Indirect,,,,Emily Janiga,199,28
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:12,5,5,0,0,Minnesota Whitecaps,Sydney Baldwin,Puck Recovery,1,57,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,5:02,5,5,0,0,Minnesota Whitecaps,Sydney Baldwin,Play,5,59,Indirect,,,,Audra Richards,42,81
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:59,5,5,0,0,Minnesota Whitecaps,Audra Richards,Play,66,83,Direct,,,,Haley Mack,102,57
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:57,5,5,0,0,Minnesota Whitecaps,Haley Mack,Zone Entry,124,60,Carried,,,,Saroya Tinker,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:55,5,5,0,0,Minnesota Whitecaps,Haley Mack,Shot,159,35,Wristshot,On Net,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:52,5,5,0,0,Minnesota Whitecaps,Haley Mack,Puck Recovery,187,17,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:52,5,5,0,0,Minnesota Whitecaps,Haley Mack,Play,187,17,Direct,,,,Meghan Lorence,161,33
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:51,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Play,161,33,Direct,,,,Stephanie Anderson,162,53
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:49,5,5,0,0,Minnesota Whitecaps,Stephanie Anderson,Shot,164,51,Wristshot,Missed,t,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:46,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Puck Recovery,40,84,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:46,5,5,0,0,Metropolitan Riveters,Theresa Knutson,Play,40,84,Indirect,,,,Kendall Cornine,89,84
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:43,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Zone Entry,126,83,Carried,,,,Sydney Baldwin,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:41,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Shot,157,70,Wristshot,Blocked,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:38,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Puck Recovery,3,61,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:38,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Incomplete Play,3,61,Indirect,,,,Maddie Rowe,3,48
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:38,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Takeaway,200,30,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:35,5,5,0,0,Metropolitan Riveters,Kendall Cornine,Play,176,4,Direct,,,,Saroya Tinker,131,5
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:33,5,5,0,0,Metropolitan Riveters,Saroya Tinker,Shot,129,14,Slapshot,Blocked,t,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:32,5,5,0,0,Minnesota Whitecaps,Maddie Rowe,Puck Recovery,26,44,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:32,5,5,0,0,Minnesota Whitecaps,Maddie Rowe,Play,30,44,Direct,,,,Haley Mack,49,23
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:30,5,5,0,0,Minnesota Whitecaps,Haley Mack,Incomplete Play,65,7,Direct,,,,Meghan Lorence,120,28
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:25,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Puck Recovery,198,45,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:22,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Play,144,72,Direct,,,,Sara Bustad,151,83
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:17,5,5,0,0,Metropolitan Riveters,Allie Olnowich,Takeaway,4,43,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:16,5,5,0,0,Metropolitan Riveters,Allie Olnowich,Incomplete Play,5,55,Indirect,,,,Brooke Avery,38,72
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:14,5,5,0,0,Minnesota Whitecaps,Winny Brodt-Brown,Puck Recovery,98,12,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:13,5,5,0,0,Minnesota Whitecaps,Winny Brodt-Brown,Dump In/Out,100,4,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:13,5,5,0,0,Minnesota Whitecaps,Winny Brodt-Brown,Zone Entry,100,4,Dumped,,,,Allie Olnowich,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:09,5,5,0,0,Metropolitan Riveters,Kiira Dosdall,Puck Recovery,18,82,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:08,5,5,0,0,Minnesota Whitecaps,Jonna Curtis,Takeaway,177,2,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:07,5,5,0,0,Minnesota Whitecaps,Jonna Curtis,Play,179,2,Indirect,,,,Meaghan Pezon,198,24
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,4:06,5,5,0,0,Minnesota Whitecaps,Meaghan Pezon,Incomplete Play,198,24,Direct,,,,Allie Thunstrom,172,27
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:58,5,5,0,0,Minnesota Whitecaps,Sara Bustad,Puck Recovery,2,58,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:50,5,5,0,0,Minnesota Whitecaps,Sara Bustad,Zone Entry,125,78,Carried,,,,Sammy Kolowrat,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:46,5,5,0,0,Minnesota Whitecaps,Sara Bustad,Shot,164,82,Snapshot,On Net,f,f,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:43,5,5,0,0,Metropolitan Riveters,Madison Packer,Puck Recovery,66,58,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:42,5,5,0,0,Minnesota Whitecaps,Emma Stauber,Takeaway,102,1,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:39,5,5,0,0,Metropolitan Riveters,Emily Janiga,Takeaway,100,79,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:35,5,5,0,0,Metropolitan Riveters,Madison Packer,Puck Recovery,115,60,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:29,5,5,0,0,Metropolitan Riveters,Sammy Kolowrat,Puck Recovery,112,41,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:27,5,5,0,0,Metropolitan Riveters,Sammy Kolowrat,Dump In/Out,114,80,Lost,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:27,5,5,0,0,Metropolitan Riveters,Sammy Kolowrat,Zone Entry,114,80,Dumped,,,,Emma Stauber,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:24,5,5,0,0,Minnesota Whitecaps,Emma Stauber,Puck Recovery,4,15,,,,,,,
2021/1/26,Metropolitan Riveters,Minnesota Whitecaps,3,3:23,5,5,0,0,Minnesota Whitecaps,Emma Stauber,Play,4,28,Indirect,,,,Meaghan Pezon,7,64
